PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Mladen Cvjetinovic,CB,65,63,25,40,45,65,70
Lennart Czyborra,LB,65,73,46,59,64,60,69
Pedro Moreira,CM,65,35,63,62,62,62,67
Fredrik K. Dahl,CB,65,67,41,54,60,65,66
Pontus Dahlberg,GK,65,67,62,61,68,39,66
Leon Dajaku,RM,65,76,60,60,66,21,63
Marc Dal Hende,LB,65,67,57,58,62,62,81
Dalmau,ST,65,67,67,52,65,40,57
Bence Dárdai,CAM,65,65,54,64,67,24,47
Juande,CB,65,65,35,51,50,65,65
Kevin De La Hoz,RB,65,65,42,50,54,65,67
Luís Phelipe,LW,65,79,56,61,70,45,69
Nils De Wilde,CDM,65,70,54,59,66,60,64
Robbie Deas,CB,65,53,32,47,56,65,63
Duccio Degli Innocenti,CDM,65,71,51,64,65,61,67
Carlos Delgado,CB,65,43,36,51,51,67,66
Mickey Demetriou,CB,65,51,47,55,57,63,75
Yohan Demoncy,CM,65,63,48,64,65,60,75
Kyle Dempsey,CM,65,72,60,63,65,60,70
Đorđe Denić,CM,65,71,60,63,64,61,69
Alfie Devine,CAM,65,66,59,63,65,52,57
Yadaly Diaby,LM,65,81,59,60,68,32,58
Mamady Diambou,CDM,65,74,52,59,66,60,65
Sory Ibrahim Diarra,ST,65,78,64,49,57,26,73
Vagner,ST,65,79,66,63,70,31,57
Justin Diehl,LM,65,81,66,55,70,22,45
Lars Dietz,CB,65,62,37,53,58,63,73
Marko Divković,LB,65,80,58,62,65,56,64
Lewis Dobbin,LM,65,79,62,57,68,41,52
Christos Donis,CDM,65,69,63,64,66,60,71
Nick Doodeman,RW,65,73,61,59,67,29,51
Daniel Dos Santos,CAM,65,65,58,65,65,39,50
Robson,CB,65,73,38,51,44,62,76
Diogo Calila,RB,65,70,47,56,67,61,66
Anderson,RM,65,77,55,56,67,62,76
Micael,CB,65,70,26,45,51,64,71
Damion Downs,ST,65,68,65,51,60,24,58
Issiar Dramé,CB,65,68,26,40,49,65,70
Manuel Duarte,CM,65,72,64,65,67,46,57
Edoardo Duca,CAM,65,66,61,65,67,58,60
Michael Duffy,LM,65,78,60,61,67,39,54
Tomás Durso,GK,65,66,58,55,69,26,69
Daniel Edelman,CDM,65,70,39,56,56,66,67
Malcom Edjouma,CM,65,64,62,61,63,66,84
Daniel Eid,RB,65,78,55,57,59,57,68
Noah Eile,CB,65,73,26,45,49,63,72
Anouar El Azzouzi,CDM,65,57,43,55,63,60,71
Agon Elezi,CDM,65,67,56,62,61,64,57
Mikael Egill Ellertsson,CM,65,69,68,64,70,61,54
Mia Enderby,ST,65,75,64,51,67,21,61
Mario Engels,ST,65,82,64,59,66,27,66
Mads Enggård,CM,65,65,56,60,67,60,58
Jusef Erabi,ST,65,80,64,49,65,26,76
Victor Eriksson,CB,65,62,36,49,48,63,76
Ertuğrul Ersoy,CB,65,49,29,42,50,64,76
Tiri,CB,65,50,38,54,49,66,72
Santiago Etchebarne,CB,65,58,25,37,37,67,73
Jean Lambert Evan's,LB,65,70,45,57,64,61,63
Will Evans,ST,65,73,63,58,61,50,74
George Evans,CDM,65,61,60,62,61,64,69
Neil Farrugia,RM,65,84,54,57,63,55,66
Maryan Faryna,CB,65,68,34,51,60,66,65
Gianlucca Fatecha,CAM,65,72,63,60,64,48,56
Betim Fazliji,CDM,65,68,41,56,59,64,73
Gino Fechner,CDM,65,74,40,55,57,64,75
Feng Jin,RM,65,81,55,58,65,50,71
Rodrigo Fernández,CM,65,42,59,66,61,60,70
Juan Ibiza,CB,65,55,35,48,49,64,68
Luis Fernández,CAM,65,69,67,57,67,30,60
João Valido,GK,65,63,65,66,64,25,65
Ivan Filipović,GK,65,66,61,60,68,25,64
Ethan Finlay,RM,65,73,62,61,65,42,60
Ashley Fletcher,ST,65,71,64,44,63,28,69
Alberto Flores,GK,65,65,66,63,64,30,63
Sadik Fofana,CB,65,69,45,57,58,62,73
Boubacar Fofana,ST,65,82,63,58,69,30,59
Ben Folami,LW,65,81,58,57,69,26,66
Tyrese Fornah,CM,65,62,58,62,67,62,72
Omari Forson,RM,65,72,60,63,68,31,51
Héctor Fort,RB,65,73,35,60,59,62,61
Fortuño,GK,65,63,64,64,65,42,65
Matías Fracchia,CB,65,59,47,54,49,63,73
Marcus Fraser,CB,65,71,39,53,59,65,75
Ulrik Fredriksen,CB,65,49,31,51,51,63,77
Macklin Freke,GK,65,66,61,67,67,40,60
Juan Freytes,CB,65,61,46,54,63,64,71
Per Frick,ST,65,74,62,57,59,36,85
Ludvig Fritzson,CM,65,72,62,61,65,61,76
Fu Huan,RB,65,76,35,57,61,62,61
Kennedy Fuller,CAM,65,60,61,64,67,64,65
Marius Funk,GK,65,65,65,62,65,39,63
Fiona Gaisser,ST,65,71,62,45,66,46,59
Borja Galán,LM,65,61,65,62,64,33,62
Sebastián Galani,CDM,65,68,46,60,60,61,64
Nicolas Galazzi,CAM,65,71,66,64,66,42,57
Declan Gallagher,CB,65,31,31,47,47,64,76
Valerică Găman,CB,65,53,57,54,50,65,71
Noah Ganaus,ST,65,54,64,49,60,25,70
Gao Tianyi,CM,65,72,49,66,67,56,71
Gustavo Garcia,RB,65,77,39,55,68,60,55
Jake Garrett,CDM,65,65,53,60,63,61,67
Ben Garrity,CM,65,79,61,60,64,62,74
Paul Gartler,GK,65,66,65,64,65,32,65
Djeidi Gassama,LM,65,80,60,55,71,26,61
Dieudonné Gaucho Debohi,CDM,65,61,57,61,61,66,69
Pep Gayà,CB,65,47,32,49,51,65,71
Max Geschwill,CB,65,69,31,47,57,66,66
Niklas Geyrhofer,CB,65,57,30,47,46,65,70
Valentin Gheorghe,LM,65,82,62,59,67,44,64
Andrea Ghion,CM,65,61,46,66,67,63,63
Alaa Ghram,CB,65,71,36,50,59,64,69
Alex Gilbey,CAM,65,78,63,61,65,58,80
Alfie Gilchrist,CB,65,60,37,53,53,65,65
Macaulay Gillesphey,CB,65,52,41,51,55,63,74
Mark Gillespie,GK,65,65,63,62,67,34,64
Arnaldo Giménez,GK,65,62,64,66,68,45,62
Diago Giménez,CB,65,65,54,61,61,66,64
Lars Gindorf,ST,65,67,66,59,65,36,58
Gvidas Gineitis,CM,65,57,58,66,66,52,64
Patrick Göbel,RB,65,73,52,64,65,56,63
José de Jesús Godínez,ST,65,68,62,54,64,30,71
Robert Gojani,CM,65,63,46,65,68,50,66
Miguel Silva,LB,65,74,40,56,63,58,73
Emmanuel Gómez Riga,GK,65,68,62,64,68,54,61
Facundo González,CB,65,53,31,50,45,66,66
Maximiliano González,CDM,65,56,52,57,62,63,70
Alfon,RM,65,76,64,59,67,32,55
Jacobo,RM,65,76,65,62,69,33,48
Liam Gordon,LB,65,80,47,54,61,57,70
Daniel Graovac,CB,65,36,40,57,48,65,70
Tayvon Gray,RB,65,78,30,52,64,62,64
Alexandru Greab,GK,65,62,66,56,70,33,62
Lee Gregory,ST,65,51,66,56,61,28,72
Patrick Greil,CAM,65,68,62,65,65,51,63
Jack Grimmer,RB,65,73,53,54,62,62,73
Sebastian Grønning,ST,65,68,63,53,62,27,72
Darijo Grujčić,CB,65,64,23,42,46,65,74
David Gugganig,CB,65,48,36,48,46,66,67
John Guidetti,ST,65,42,67,61,63,37,71
Gökhan Gül,CDM,65,61,29,53,60,65,68
Muhammed Gümüşkaya,LM,65,72,61,64,66,53,58
Lasse Günther,LB,65,83,59,61,67,55,63
Gustavo Santos,ST,65,74,64,53,62,23,67
Maximiliano Gutiérrez,RB,65,76,47,53,63,58,70
Daniel Gutiérrez,CB,65,63,22,46,60,65,70
Samuel Guzmán,LB,65,71,56,61,64,56,55
Gabriel Hachen,CM,65,69,63,63,71,59,47
Steffen Hagen,CB,65,32,36,51,46,67,65
Stefan Hajdin,LB,65,65,61,65,63,59,68
Besar Halimi,CAM,65,61,62,63,69,53,53
Grant Hall,CB,65,55,39,47,44,65,69
Daniel Hall,CB,65,76,24,44,53,63,77
George Hall,CAM,65,82,58,63,67,61,65
Melker Hallberg,CM,65,65,64,66,66,61,68
Andy Halliday,CM,65,58,61,64,65,64,71
Aapo Halme,CB,65,47,21,45,55,63,71
Brendan Hamill,CB,65,33,41,51,49,67,65
Ethan Hamilton,CM,65,60,64,63,65,60,78
Mansour Hamzi,CM,65,81,62,59,67,49,65
Sergiu Hanca,RM,65,77,61,64,66,59,68
Simon Handle,LM,65,83,58,56,69,55,60
Kornelius N. Hansen,ST,65,71,64,57,74,35,61
Ian Harkes,CM,65,66,61,62,64,60,72
Luke Harris,CAM,65,66,63,63,68,43,58
Denis Haruț,CB,65,72,41,60,58,64,71
Sigurd Haugen,ST,65,81,62,52,65,32,78
He Chao,CDM,65,74,55,62,62,62,76
Nias Hefti,LB,65,71,43,57,65,59,54
Torbjørn L. Heggem,CB,65,70,39,57,58,64,69
Henrik Heggheim,CB,65,72,33,51,57,64,71
Anton Heinz,LM,65,71,64,65,62,51,66
Thiago Helguera,CDM,65,71,44,57,63,60,64
Lennard Hens,CAM,65,58,62,65,63,57,50
Nicolás Hernández,CB,65,70,21,51,49,64,75
Robert Hernández,LM,65,71,64,60,67,41,64
Javi Hernández,RM,65,74,61,63,66,37,48
Manu Hernando,CB,65,60,42,49,58,65,72
Rodrigo Herrera,CDM,65,58,50,60,60,63,69
Borja Herrera,CAM,65,67,62,64,67,61,58
Luca Herrmann,CM,65,68,54,69,69,53,67
Jeredy Hilterman,ST,65,70,65,52,63,22,71
Koki Hinokio,CAM,65,81,59,61,68,38,46
Yu Hirakawa,RM,65,82,55,60,67,32,46
Leo Hjelde,LB,65,67,32,54,60,64,67
Niklas Hoffmann,CB,65,38,36,52,54,63,74
Noah Jean Holm,ST,65,70,65,52,65,27,77
Hong Jung Un,CB,65,54,38,54,53,63,75
Arttu Hoskonen,CB,65,60,36,49,49,65,72
Ben House,ST,65,67,65,48,61,45,76
Diego Hoyos,CM,65,66,62,63,64,61,60
David Hrncar,RB,65,70,48,56,58,60,61
Ronal Huaccha,ST,65,75,64,55,62,31,68
Dean Huiberts,CM,65,72,49,62,71,60,68
Johannes Andres Hummelvoll-Nuñez,ST,65,74,66,52,62,19,67
Abbas Hüseynov,RB,65,70,40,59,66,61,64
Remeao Hutton,RB,65,84,45,59,64,56,72
Rommell Ibarra,CDM,65,70,55,61,63,63,63
Sebastien Ibeagha,CB,65,66,26,46,45,64,69
Merwan Ifnaoui,CAM,65,69,54,65,68,36,47
Luc Ihorst,ST,65,72,62,50,60,29,72
Christopher Ikonomidis,RM,65,79,62,61,64,51,70
Matei Ilie,CB,65,70,29,42,51,64,74
Mikael Norø Ingebrigtsen,RM,65,80,64,57,67,42,59
Daleho Irandust,CAM,65,68,58,63,68,41,64
John Iredale,ST,65,74,65,48,63,22,68
Masatoshi Ishida,CM,65,76,65,63,67,43,67
Rareș Ispas,LB,65,80,27,56,62,59,61
Ayoub Jabbari,ST,65,63,63,53,61,26,66
Kayden Jackson,ST,65,91,62,54,63,42,60
Lachlan Jackson,CB,65,44,26,42,45,65,75
Adam Jackson,CB,65,49,30,42,50,64,70
Tomás Jacob,RB,65,74,35,53,60,61,62
Joey Jacobs,CB,65,54,33,45,43,66,71
Anders K. Jacobsen,ST,65,68,66,51,65,29,65
Bjarke Jacobsen,CDM,65,47,54,58,60,63,78
Kilian Jakob,LB,65,80,40,57,62,57,65
Adam Jakobsen,ST,65,75,62,59,66,26,68
Tom James,RB,65,68,59,61,61,59,74
Luther James-Wildin,RB,65,80,49,53,60,59,74
Jocelyn Janneh,CDM,65,68,46,55,61,65,67
Luca Jaquez,CB,65,57,41,52,58,63,75
Alvis Jaunzems,RB,65,75,60,59,63,59,64
Jauregi,ST,65,55,67,48,61,25,64
Daniel Jebbison,ST,65,78,62,49,63,30,72
Arkadiusz Jędrych,CB,65,53,42,37,38,66,78
Finn Jeltsch,CB,65,66,36,51,57,65,69
Alexander Jensen,RB,65,76,58,61,63,60,66
Isak Jensen,LW,65,66,59,61,68,35,68
Jonas Jensen-Abbew,CB,65,66,26,45,53,65,64
Juanpe,CM,65,71,62,66,64,59,72
Gethin Jones,CB,65,74,46,56,62,63,75
Ricky-Jade Jones,ST,65,91,63,56,65,28,63
Lukas Jonsson,GK,65,66,63,64,64,37,66
Patrick Joosten,LW,65,79,67,58,67,36,59
Wilmar Jordán,ST,65,42,69,58,64,35,73
Edisson Jordanov,RB,65,69,48,60,68,61,56
Aleksandar Jovanović,CB,65,43,32,48,50,63,73
Zak Jules,CB,65,73,40,57,59,62,75
Lukas Jutkiewicz,ST,65,42,64,58,61,40,70
Musa Juwara,RM,65,83,61,54,69,28,52
Rami Kaib,LB,65,74,46,63,63,57,69
Jakub Kałuziński,CDM,65,65,55,64,65,58,61
Willy Kambwala,CB,65,71,30,51,58,64,64
Kubilay Kanatsızkuş,ST,65,63,64,56,64,21,71
Kang Yoon Seong,RB,65,70,47,58,61,59,69
Alec Kann,GK,65,66,65,62,64,43,66
Benjamin Kanuric,LM,65,59,53,66,65,57,74
Rifet Kapić,CM,65,65,51,66,63,57,60
Fatih Kaya,ST,65,73,61,50,66,33,71
Davis Keillor-Dunn,CAM,65,78,64,58,69,39,65
Manuel Keliano,CDM,65,55,44,53,56,64,69
Aaron Keller,LM,65,68,55,61,66,34,62
Kevin Kelsy,ST,65,77,66,47,61,27,55
David Keltjens,RB,65,69,47,55,64,59,71
Boy Kemper,LB,65,68,36,49,62,64,68
Nohan Kenneh,CDM,65,53,51,59,60,62,71
Roman Kerschbaum,CDM,65,63,64,64,64,63,71
Topi Keskinen,LW,65,83,61,59,66,39,56
Mohammed Khubrani,CB,65,47,24,39,44,67,74
Niko Kijewski,LB,65,63,38,60,65,63,60
Gavin Kilkenny,CM,65,60,53,64,67,60,55
Kim Jeong Hoon,GK,65,62,66,58,68,17,62
Kim Jin Ho,LB,65,75,49,47,65,58,66
Kim Dong Heon,GK,65,65,62,71,68,20,60
Kim Tae Hwan,RB,65,80,51,58,63,57,76
Laura Kiontke,GK,65,66,64,63,63,15,65
Yann Kitala,ST,65,71,66,46,62,24,71
Florian Kleinhansl,LB,65,64,39,63,69,56,65
Gustavo Klismahn,CM,65,66,66,65,62,63,71
Lukas Klünter,RB,65,83,41,53,62,61,68
Tobias Klysner,RM,65,81,56,57,67,49,71
Karol Knap,CM,65,63,57,63,63,61,73
Erling Knudtzon,RB,65,83,58,58,63,57,68
Paul Komposch,CB,65,65,29,47,45,64,73
Amadou Koné,CDM,65,61,53,60,61,61,66
Luuk Koopmans,GK,65,65,64,63,65,35,64
Björn Kopplin,LB,65,67,55,60,63,60,75
Yoan Koré,CB,65,61,36,57,58,64,62
Patrick Koronkiewicz,RB,65,81,60,59,62,58,73
Kacper Kostorz,ST,65,78,63,57,60,40,60
Giorgos Koutsias,ST,65,86,64,43,64,22,68
Soichiro Kozuki,RM,65,76,52,60,70,43,51
Blaž Kramer,ST,65,73,64,54,63,36,69
Maurice Krattenmacher,CAM,65,74,63,58,67,46,58
Tobias Kraulich,CB,65,60,42,52,51,64,74
Martin Kreuzriegler,CB,65,62,33,46,49,65,66
Kevin Martin Krygård,CDM,65,61,56,60,63,63,75
Srdjan Kuzmic,RB,65,75,26,58,59,61,58
Leroy Kwadwo,CB,65,76,30,52,59,65,71
Dinis Pinto,RB,65,73,42,57,63,61,55
Rémy Labeau Lascary,RM,65,72,65,57,64,27,57
Freddie Ladapo,ST,65,75,64,47,62,25,71
François Lajugie,RB,65,63,37,53,55,65,73
Niklas Lang,CB,65,70,22,40,51,66,63
Michael Langer,GK,65,63,64,60,65,31,67
Christopher Lannert,RB,65,78,42,52,58,59,65
André Ricardo,CAM,65,70,51,66,65,34,54
Lapeña,CB,65,67,34,49,55,65,65
Ariel Lassiter,LM,65,81,63,57,65,38,57
Frederik Lauenborg,CM,65,60,54,64,66,65,72
Shayne Lavery,ST,65,77,66,52,67,24,62
Bosun Lawal,CM,65,71,60,64,63,64,79
Luke Le Roux,CDM,65,62,50,61,66,59,70
Miles Leaburn,ST,65,71,63,48,61,26,76
Heber Leaños,LB,65,71,49,57,65,59,51
Noé Lebreton,CM,65,67,54,63,68,62,61
Lee Hyun Sik,RM,65,72,54,63,69,57,66
Lee Min Gi,LB,65,76,35,55,64,58,65
Lee Jin Yong,CM,65,59,48,61,64,63,73
Lee Yong Rae,CM,65,35,54,66,61,57,70
Nicolas Lemaître,GK,65,68,64,62,65,33,66
Geoffrey Lembet,GK,65,66,59,62,71,39,65
Dexter Lembikisa,RB,65,83,43,55,60,60,60
Jakob Lemmer,RW,65,76,60,60,69,31,63
Harry Leonard,ST,65,73,66,51,65,36,60
Giovanni Leoni,CB,65,55,27,41,47,66,64
Jonathan Lewis,ST,65,77,66,60,71,29,57
Fedde Leysen,CB,65,54,38,50,49,65,69
Danny Leyva,CM,65,64,59,60,65,52,55
Li Yuanyi,CM,65,72,60,63,62,60,75
Li Ke,CM,65,75,61,62,66,62,69
Liang Nuoheng,CB,65,55,27,43,40,65,72
Liao Lisheng,CDM,65,71,61,62,64,64,66
Isac Lidberg,ST,65,77,60,52,60,39,81
Otso Liimatta,CAM,65,70,53,67,68,45,39
Lim Jong Eun,CB,65,49,38,52,51,64,69
Jamie Lindsay,CM,65,57,60,62,66,63,67
Daniel Lino,LB,65,71,49,60,61,60,61
Rodrigo Llano,ST,65,73,65,42,65,21,62
Sebastian Lletget,CM,65,69,61,65,68,58,70
Francesco Lo Celso,LM,65,68,56,67,65,56,57
Élysée Logbo,ST,65,61,65,50,63,19,66
Kristoffer Løkberg,CM,65,60,62,63,67,63,74
Chris-Emmanuel Lokesa,LM,65,73,55,62,67,38,56
Danijel Lončar,CB,65,64,35,55,47,64,74
Emmanuel Longelo,LB,65,81,52,60,64,57,60
David López,CB,65,65,31,46,51,63,78
Jeremias Lorch,CB,65,65,46,58,59,63,75
Marvin Loría,LM,65,79,63,61,68,43,59
Albert-Nicolas Lottin,CDM,65,64,46,59,62,63,66
Miguel Carvalho,GK,65,70,63,58,67,32,61
Joe Low,CB,65,52,28,40,45,64,74
Tom Lowery,CM,65,73,56,64,70,59,51
Alex Lowry,CAM,65,65,59,64,68,34,56
Leonardo Lukacevic,LM,65,69,53,65,64,60,68
Jakub Łukowski,LM,65,80,63,59,67,34,60
Julian Faye Lund,GK,65,66,64,65,68,45,64
Thierry Lutonda,LB,65,82,31,57,66,59,59
Brad Lyons,CM,65,70,60,59,62,65,72
Andy Lyons,RB,65,72,58,60,62,61,61
Isak Dybvik Määttä,LB,65,80,52,58,65,58,64
Angus MacDonald,CB,65,32,33,51,50,65,62
Niki Mäenpää,GK,65,65,65,60,61,36,64
Kyle Magennis,CM,65,69,65,66,66,59,73
Sævar Atli Magnússon,ST,65,78,64,57,69,33,60
Jack Maher,CB,65,53,24,47,52,66,69
Mohamed Belhadj Mahmoud,CM,65,67,58,62,66,64,69
Connor Mahoney,RM,65,74,61,60,67,38,50
Hicham Mahou,LM,65,84,62,59,63,39,54
Sebastian Maier,CAM,65,64,62,64,67,34,60
Philipp Maier,CDM,65,58,59,57,62,63,74
Luka Majcen,ST,65,61,66,50,59,25,72
Ali Majrashi,RB,65,81,44,52,62,58,73
Tomasz Makowski,CDM,65,70,55,59,63,60,72
Patryk Makuch,ST,65,76,64,48,58,27,78
Alessandro Mallamo,CM,65,61,64,63,68,55,58
Stone Mambo,CB,65,64,30,56,62,64,70
Ivo Mammini,ST,65,71,65,58,66,28,61
Mantilla,RB,65,55,26,56,53,62,66
Jhon Marchán,CAM,65,79,59,57,72,27,33
Leonardo Marchi,LB,65,75,42,54,64,59,63
Paul Marie,RB,65,75,49,57,65,62,60
Pablo Marín,CAM,65,62,58,62,65,37,47
Dilan Markanday,RM,65,77,62,58,71,24,48
Luis Miguel Marquines,GK,65,67,62,58,67,35,59
Unai Marrero,GK,65,67,65,59,68,22,65
Sophia Martin,ST,65,62,65,55,66,49,62
Kevin Martin,GK,65,63,63,62,67,46,61
Mathías Martínez,LM,65,74,53,60,66,39,56
Jan Hendrik Marx,RB,65,78,45,55,63,56,53
Erik Marxen,CB,65,48,51,59,57,63,74
John Mary,ST,65,60,63,55,62,21,68
Kristjan Matošević,GK,65,64,62,65,67,34,66
Pelle Mattsson,CM,65,60,47,63,66,64,69
Stefan Mauk,CAM,65,69,60,63,66,54,70
Lucas Mauragis,LB,65,77,50,60,64,58,72
José Mauri,CM,65,59,55,68,71,63,46
Senny Mayulu,CAM,65,72,60,63,71,48,53
Noah Mbamba,CDM,65,73,37,54,65,64,70
Dylan Mbayo,RM,65,78,61,58,71,29,44
Pathé Mboup,LM,65,82,62,57,69,27,49
Jamie McCart,CB,65,65,32,43,55,64,74
Robby McCrorie,GK,65,64,65,63,65,32,66
Sean McDermott,GK,65,66,64,61,66,40,64
Josh McEachran,CDM,65,51,51,67,67,61,55
Jordan McGhee,RB,65,53,54,58,58,65,71
Paul McGinn,CB,65,66,53,57,61,64,74
Ed McGinty,GK,65,66,63,59,66,51,65
David McGoldrick,CAM,65,55,66,63,67,32,66
Aaron McGowan,RB,65,73,43,57,63,60,80
Tobías Medina,CM,65,62,56,65,67,46,51
Jonathan Meier,LB,65,73,44,58,62,60,65
Jakob Meierhofer,GK,65,64,62,65,65,27,63
Yair Mena,RM,65,74,52,57,67,27,50
Carlos Mendes Gomes,LM,65,82,60,58,67,31,58
Kevin Mensah,RB,65,76,57,59,67,58,69
Landy Mertz,CM,65,62,62,64,66,57,52
Cristopher Mesías,CM,65,65,54,60,64,61,71
Falko Michel,LM,65,66,56,60,66,58,72
Julia Mickenhagen,ST,65,66,65,58,66,53,55
Tommaso Milanese,CM,65,72,55,66,70,50,55
Matko Miljevic,CAM,65,58,60,63,71,44,57
Juan Millán,CDM,65,66,47,55,60,66,69
Mickel Miller,LB,65,83,60,58,66,57,59
Tyler Miller,GK,65,64,64,64,64,35,66
Pablo Minissale,CB,65,52,30,42,48,67,62
Bruno Miranda,ST,65,81,64,56,65,37,53
Alex Mitchell,CB,65,52,35,45,46,63,76
Kaito Mizuta,CAM,65,71,59,59,69,46,59
Ilario Monterisi,CB,65,53,30,45,47,65,67
Lautaro Montoya,LB,65,72,56,63,69,59,59
Lewis Montsma,CB,65,52,34,48,56,64,71
Florián Monzón,ST,65,66,67,50,59,28,63
Simon Moore,GK,65,66,64,68,66,47,62
Tamara Morávková,LM,65,67,64,60,66,43,63
Alex Moreno Paz,CB,65,53,28,42,50,65,69
Jorge Moreno,CB,65,72,36,47,45,65,69
Leandro Morgalla,CB,65,73,37,48,55,65,70
Albie Morgan,CM,65,71,57,67,64,55,65
Aaron Morley,CM,65,67,60,67,64,61,71
Luca Moro,ST,65,66,64,45,65,22,62
Darick Kobie Morris,CB,65,83,38,45,52,63,70
Makenna Morris,CM,65,66,62,62,65,56,54
Kevin Mouanga,CB,65,38,31,45,42,66,73
Matías Moya,LW,65,74,59,62,67,45,48
Sebastian Mrowca,CDM,65,73,47,58,62,62,73
Jake Mulraney,LM,65,83,57,61,67,44,58
Maurice Multhaup,CAM,65,85,59,59,68,51,62
Alessandro Murgia,CM,65,41,63,63,63,66,61
Sebastian Musiolik,ST,65,84,60,48,63,25,77
Lubambo Musonda,LB,65,90,59,57,69,56,62
Saidt Mustafá,GK,65,65,64,62,63,26,66
Taras Mykhavko,CB,65,64,30,50,56,66,62
Andrew Nabbout,RM,65,78,65,61,67,47,73
Dylan Nandín,ST,65,56,70,42,61,23,64
Mohamed Nassoh,CAM,65,69,64,61,68,42,53
Basilio Ndong,LB,65,79,38,59,64,60,70
Logan Ndenbe,LB,65,78,29,58,66,60,67
John Nelson,LB,65,81,27,48,60,60,60
András Németh,ST,65,74,62,44,65,20,68
Ruslan Neshcheret,GK,65,65,62,66,66,27,64
Steve Ngoura,ST,65,63,65,48,65,19,53
Babacar Niasse,GK,65,73,64,59,68,29,55
Sam Nicholson,RM,65,83,57,57,65,44,61
Marc Nielsen,LB,65,67,36,54,59,62,60
Reuven Niemeijer,CAM,65,52,65,60,65,48,65
Georgios Nikas,CM,65,73,60,61,65,62,76
Đorđe Nikolić,GK,65,65,66,63,67,28,62
Claus Niyukuri,CB,65,80,35,54,60,62,75
David Noboa,CDM,65,72,61,62,65,60,72
André Gomes,GK,65,66,62,61,67,41,64
John Olav Norheim,CB,65,33,43,55,53,63,77
Toto Nsiala,CB,65,62,38,48,48,63,80
Bruny Nsimba,ST,65,87,64,53,68,32,55
Maximiliano Núñez,RW,65,79,59,62,65,49,53
Mardochee Nzita,LM,65,64,46,60,67,60,50
Corey O'Keeffe,RB,65,82,54,59,64,56,77
Ollie O'Neill,LM,65,79,58,60,65,46,59
Răzvan Oaidă,CM,65,75,63,62,65,66,73
Johann Obiang,LB,65,85,52,57,65,58,65
Obrador,LB,65,78,31,48,57,61,63
Edier Ocampo,RB,65,83,33,54,63,59,57
Nico Ochojski,RB,65,78,53,58,60,58,67
Akin Odimayo,RB,65,75,34,49,61,63,74
Rodrigo Odriozola,GK,65,64,64,65,65,47,67
Nnamdi Ofoborh,CDM,65,71,54,57,64,62,70
Noah Ohio,ST,65,89,64,49,65,25,67
Sebastian Ohlsson,RB,65,61,61,56,63,63,69
Bryan Okoh,CB,65,72,31,53,59,61,75
Osarenren Okungbowa,CB,65,66,46,56,55,61,76
Davíð Kristján Ólafsson,LB,65,76,48,63,62,58,71
Isaac Olaofe,ST,65,91,60,47,65,20,67
Christopher Olivares,ST,65,68,64,54,67,34,61
Afonso Rodrigues,LM,65,73,67,61,65,31,53
Wenderson,CM,65,83,55,62,70,52,65
Tuomas Ollila,LB,65,79,57,60,62,58,57
Ervin Omić,CDM,65,64,51,62,63,61,71
Răzvan Onea,RB,65,82,58,55,62,58,69
Sakarias Opsahl,CM,65,68,57,65,65,61,65
Juan José Orellana,LB,65,77,37,56,59,60,64
Joel Silva,CM,65,73,60,60,66,56,65
Emily Orman,GK,65,66,63,61,65,43,64
Samara Ortiz,LB,65,64,37,61,51,63,54
Malena Ortiz,CM,65,53,54,66,63,60,44
Jacob Ortmark,CM,65,67,58,64,68,59,66
Moritz Oswald,CM,65,68,60,62,67,61,67
Filip Ottosson,CDM,65,64,51,65,62,59,66
Zié Mohamed Ouattara,RB,65,74,49,59,66,59,65
Kolja Oudenne,CAM,65,69,58,62,68,29,57
Solomon Owusu,CB,65,76,46,56,58,64,68
Prince Owusu,ST,65,70,64,47,58,36,74
Diego Oyarzún,CB,65,53,43,53,44,65,75
Yusuf Özdemir,LM,65,83,43,59,65,57,67
Bahadır Öztürk,CB,65,36,31,43,46,66,71
Steven Pabón,CB,65,67,42,46,57,65,68
Wassilah Pacaud,CM,65,64,57,60,66,54,63
Fabrizio Paghera,CM,65,75,50,62,66,54,51
Pablo Pagis,ST,65,61,66,47,64,21,56
Byron Palacios,ST,65,76,65,56,64,30,62
James Pantemis,GK,65,65,63,54,66,36,65
Eduard Pap,GK,65,68,65,59,68,35,62
Paul Papp,CB,65,52,50,55,53,64,69
Luis Paradela,LW,65,81,61,61,67,25,53
Luis Paredes,RM,65,67,63,59,65,30,55
Park Jung In,ST,65,75,65,59,63,36,62
Jorge Pascual,ST,65,65,65,62,66,34,59
Callum Paterson,ST,65,61,64,61,61,56,81
Raul Paula,CAM,65,70,64,63,66,40,60
Branko Pavić,CDM,65,65,41,66,66,57,66
Jack Payne,CM,65,73,62,63,71,51,46
Nehuén Paz,CB,65,33,41,53,50,65,70
Tom Pearce,LB,65,69,52,60,62,61,62
Halil İbrahim Pehlivan,LB,65,70,48,55,61,62,68
Mike Penders,GK,65,67,64,63,68,20,64
Andrés Perea,CDM,65,72,50,59,64,63,68
Gabriel Pereira,GK,65,64,66,64,67,27,66
Romário,CM,65,45,60,65,74,46,67
Juan Daniel Pérez,RB,65,66,34,59,57,61,70
